,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy
0,LinearRegression,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",LinearRegression(),Performance,0.1,"licm                1.548999e+01
gvn                 1.472373e+01
instcombine         1.407400e+01
inline              1.102793e+01
iv_users            3.410535e+00
ipsccp              2.056142e+00
print_used_types    2.013887e+00
jump_threading      1.578792e+00
simplifycfg         1.476673e+00
sccp                2.434516e-01
time_passes         1.776357e-15
dtype: float64","count    18.000000
mean      2.884592
std       3.371602
min       0.049350
25%       0.721292
50%       1.652877
75%       3.469307
max      13.173072
Name: % error, dtype: float64"
1,Lasso,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","Lasso(alpha=0.05, max_iter=5)",Performance,0.1,"licm                15.397770
gvn                 14.655847
instcombine         13.930563
inline              10.923579
iv_users             3.043757
ipsccp               1.618496
print_used_types     1.551384
jump_threading       1.370236
simplifycfg          1.350984
dtype: float64","count    18.000000
mean      2.868125
std       3.384343
min       0.018380
25%       0.682124
50%       1.639485
75%       3.514490
max      13.155324
Name: % error, dtype: float64"
2,Ridge,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",Ridge(),Performance,0.1,"licm                15.154470
gvn                 14.403971
instcombine         13.744450
inline              10.879885
iv_users             3.270202
ipsccp               2.137481
print_used_types     1.854250
jump_threading       1.625403
simplifycfg          1.597689
sccp                 0.149939
dtype: float64","count    18.000000
mean      2.919736
std       3.370771
min       0.158850
25%       0.698315
50%       1.693683
75%       3.576253
max      13.137725
Name: % error, dtype: float64"
3,ElasticNet,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","ElasticNet(alpha=0.01, l1_ratio=0.0, max_iter=5)",Performance,0.1,"licm                14.980152
gvn                 14.257490
instcombine         13.581371
inline              10.783767
iv_users             3.198534
ipsccp               2.186438
print_used_types     1.792588
jump_threading       1.649576
simplifycfg          1.630623
sccp                 0.125431
dtype: float64","count    18.000000
mean      2.931472
std       3.368001
min       0.214118
25%       0.692024
50%       1.747912
75%       3.618518
max      13.108721
Name: % error, dtype: float64"
4,LinearRegression,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",LinearRegression(),Performance,0.2,"licm                1.608709e+01
gvn                 1.520521e+01
instcombine         1.410314e+01
inline              1.061587e+01
iv_users            2.980285e+00
ipsccp              1.779570e+00
jump_threading      1.583926e+00
simplifycfg         1.070892e+00
print_used_types    9.363788e-01
sccp                5.680426e-01
time_passes         5.329071e-15
dtype: float64","count    35.000000
mean      3.259166
std       3.192289
min       0.055861
25%       1.103899
50%       2.403058
75%       4.599997
max      13.465833
Name: % error, dtype: float64"
5,Lasso,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","Lasso(alpha=0.05, max_iter=5)",Performance,0.2,"licm                16.029406
gvn                 15.144113
instcombine         13.972214
inline              10.522106
iv_users             2.624616
ipsccp               1.482535
jump_threading       1.356119
simplifycfg          0.949271
print_used_types     0.512082
sccp                 0.485616
dtype: float64","count    35.000000
mean      3.258882
std       3.189311
min       0.079723
25%       1.075591
50%       2.349427
75%       4.552376
max      13.385185
Name: % error, dtype: float64"
6,Ridge,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",Ridge(alpha=0.3),Performance,0.2,"licm                15.970236
gvn                 15.088656
instcombine         13.985093
inline              10.575600
iv_users             2.944085
ipsccp               1.809373
jump_threading       1.597164
simplifycfg          1.129004
print_used_types     0.897486
sccp                 0.599710
dtype: float64","count    35.000000
mean      3.259571
std       3.192768
min       0.077470
25%       1.118556
50%       2.374276
75%       4.600077
max      13.452702
Name: % error, dtype: float64"
7,ElasticNet,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","ElasticNet(alpha=0.05, l1_ratio=1.0, max_iter=5)",Performance,0.2,"licm                16.029406
gvn                 15.144113
instcombine         13.972214
inline              10.522106
iv_users             2.624616
ipsccp               1.482535
jump_threading       1.356119
simplifycfg          0.949271
print_used_types     0.512082
sccp                 0.485616
dtype: float64","count    35.000000
mean      3.258882
std       3.189311
min       0.079723
25%       1.075591
50%       2.349427
75%       4.552376
max      13.385185
Name: % error, dtype: float64"
8,LinearRegression,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",LinearRegression(),Performance,0.3,"gvn                 1.597504e+01
licm                1.596660e+01
instcombine         1.467825e+01
inline              1.081008e+01
iv_users            2.539280e+00
print_used_types    1.653011e+00
ipsccp              1.591461e+00
simplifycfg         1.231050e+00
sccp                1.222588e+00
jump_threading      1.173521e+00
time_passes         8.881784e-16
dtype: float64","count    53.000000
mean      3.178319
std       2.939215
min       0.004843
25%       0.992414
50%       2.357670
75%       4.421523
max      13.309039
Name: % error, dtype: float64"
9,Lasso,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","Lasso(alpha=0.01, max_iter=5)",Performance,0.3,"licm                15.984118
gvn                 15.970138
instcombine         14.629817
inline              10.720198
iv_users             2.473839
print_used_types     1.549876
ipsccp               1.528242
simplifycfg          1.156745
sccp                 1.141476
jump_threading       1.085853
dtype: float64","count    53.000000
mean      3.176296
std       2.938206
min       0.003830
25%       1.005143
50%       2.367936
75%       4.496632
max      13.272673
Name: % error, dtype: float64"
