,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy
0,LinearRegression,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",LinearRegression(),Performance,0.1,"gvn                 2.514667e+01
sccp                1.144333e+01
simplifycfg         1.097333e+01
iv_users            6.565000e+00
licm                6.565000e+00
instcombine         4.675000e+00
inline              4.675000e+00
print_used_types    2.560000e+00
ipsccp              1.150000e+00
jump_threading      2.466667e-01
root                8.215650e-15
time_passes         6.217249e-15
dtype: float64","count    2.000000
mean     2.470155
std      2.884022
min      0.430843
25%      1.450499
50%      2.470155
75%      3.489810
max      4.509466
Name: % error, dtype: float64"
1,Lasso,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","Lasso(alpha=25, max_iter=1)",Performance,0.1,"Series([], dtype: float64)","count     2.000000
mean      8.426050
std      10.055315
min       1.315869
25%       4.870959
50%       8.426050
75%      11.981140
max      15.536231
Name: % error, dtype: float64"
2,Ridge,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",Ridge(alpha=25),Performance,0.1,"gvn                 0.495240
iv_users            0.372549
licm                0.372549
instcombine         0.306733
inline              0.306733
ipsccp              0.249703
jump_threading      0.227576
simplifycfg         0.225700
sccp                0.222040
print_used_types    0.182844
dtype: float64","count     2.000000
mean      8.067981
std       9.700589
min       1.208629
25%       4.638305
50%       8.067981
75%      11.497658
max      14.927334
Name: % error, dtype: float64"
3,ElasticNet,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","ElasticNet(alpha=25, max_iter=1)",Performance,0.1,"Series([], dtype: float64)","count     2.000000
mean      8.426050
std      10.055315
min       1.315869
25%       4.870959
50%       8.426050
75%      11.981140
max      15.536231
Name: % error, dtype: float64"
4,LinearRegression,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",LinearRegression(),Performance,0.2,"gvn                 2.514667e+01
sccp                1.144333e+01
simplifycfg         1.097333e+01
iv_users            6.565000e+00
licm                6.565000e+00
instcombine         4.675000e+00
inline              4.675000e+00
print_used_types    1.855000e+00
ipsccp              1.855000e+00
jump_threading      2.466667e-01
time_passes         3.019807e-14
root                1.243450e-14
dtype: float64","count    3.000000
mean     1.744000
std      2.395974
min      0.291692
25%      0.361268
50%      0.430843
75%      2.470155
max      4.509466
Name: % error, dtype: float64"
5,Lasso,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","Lasso(alpha=25, max_iter=1)",Performance,0.2,"Series([], dtype: float64)","count     3.000000
mean      5.894518
std       8.431793
min       0.670788
25%       1.030861
50%       1.390934
75%       8.506383
max      15.621832
Name: % error, dtype: float64"
6,Ridge,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",Ridge(alpha=25),Performance,0.2,"gvn                 0.503301
iv_users            0.362518
licm                0.362518
instcombine         0.312973
inline              0.312973
simplifycfg         0.261862
sccp                0.242581
print_used_types    0.228837
ipsccp              0.228837
jump_threading      0.207035
dtype: float64","count     3.000000
mean      5.698234
std       8.056985
min       0.812264
25%       1.048532
50%       1.284799
75%       8.141219
max      14.997638
Name: % error, dtype: float64"
7,ElasticNet,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","ElasticNet(alpha=25, max_iter=1)",Performance,0.2,"Series([], dtype: float64)","count     3.000000
mean      5.894518
std       8.431793
min       0.670788
25%       1.030861
50%       1.390934
75%       8.506383
max      15.621832
Name: % error, dtype: float64"
8,LinearRegression,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')",LinearRegression(),Performance,0.3,"gvn                 2.514667e+01
sccp                1.144333e+01
simplifycfg         1.097333e+01
inline              4.675000e+00
instcombine         4.675000e+00
print_used_types    2.355000e+00
ipsccp              2.355000e+00
iv_users            2.355000e+00
licm                2.355000e+00
jump_threading      2.466667e-01
time_passes         2.664535e-15
root                2.220446e-16
dtype: float64","count    4.000000
mean     2.618572
std      1.777780
min      0.430843
25%      1.632887
50%      2.766989
75%      3.752673
max      4.509466
Name: % error, dtype: float64"
9,Lasso,False,None,"Index(['root', 'time_passes', 'gvn', 'instcombine', 'inline', 'jump_threading',
       'simplifycfg', 'sccp', 'print_used_types', 'ipsccp', 'iv_users',
       'licm'],
      dtype='object')","Lasso(alpha=25, max_iter=1)",Performance,0.3,"Series([], dtype: float64)","count     4.000000
mean      4.879278
std       7.293292
min       0.834588
25%       1.196143
50%       1.436284
75%       5.119418
max      15.809958
Name: % error, dtype: float64"
