,algorithm_name,ft_dummyfication,origin_ft_selection,ft_selection,hyperparameters,size_target,test_size,coef_order,accuracy
0,LinearRegression,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",LinearRegression(),Performance,0.1,"compressionLrzip                 4.667898e+05
compressionLzo                   3.007302e+05
unlimitedWindowSize              1.660597e+05
compression                      1.373188e+05
compressionGzip                  1.019388e+05
compressionBzip2                 7.319788e+04
encryption                       1.136792e+04
level9                           5.479722e+03
level1                           3.904028e+03
disableCompressibilityTesting    3.273750e+03
level8                           2.079722e+03
level5                           1.494028e+03
level4                           1.494028e+03
level3                           6.640278e+02
level7                           5.347222e+02
level6                           4.640278e+02
level2                           7.402778e+01
compressionZpaq                  2.910383e-11
dtype: float64","count     2.000000
mean     10.434399
std      14.645507
min       0.078462
25%       5.256431
50%      10.434399
75%      15.612368
max      20.790337
Name: % error, dtype: float64"
1,Lasso,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",Lasso(alpha=25),Performance,0.1,"compressionLrzip    674369.793373
compressionBzip2    114812.232987
compression          95492.839477
compressionLzo       92350.013390
compressionGzip      57953.709042
encryption           15230.169082
level9                3386.763285
level1                1640.434783
level7                1158.140097
level4                 313.429952
dtype: float64","count     2.000000
mean     12.152904
std      12.343059
min       3.425043
25%       7.788973
50%      12.152904
75%      16.516834
max      20.880764
Name: % error, dtype: float64"
2,Ridge,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",Ridge(alpha=4),Performance,0.1,"compressionLrzip                 112621.112815
compressionLzo                    71283.155176
compression                       64855.798311
level9                            56940.552277
unlimitedWindowSize               41337.957638
disableCompressibilityTesting     38000.334989
compressionBzip2                  33513.803139
encryption                        24255.265005
level2                            16090.848670
level5                            13317.542696
compressionGzip                    9995.962467
level4                             8378.078697
level3                             8212.078697
level6                             8172.078697
level1                             8084.972539
level8                             2915.023859
level7                             2400.023859
dtype: float64","count     2.000000
mean     42.678642
std      35.588117
min      17.514043
25%      30.096342
50%      42.678642
75%      55.260941
max      67.843240
Name: % error, dtype: float64"
3,ElasticNet,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')","ElasticNet(alpha=25, l1_ratio=1.0)",Performance,0.1,"compressionLrzip    674369.793373
compressionBzip2    114812.232987
compression          95492.839477
compressionLzo       92350.013390
compressionGzip      57953.709042
encryption           15230.169082
level9                3386.763285
level1                1640.434783
level7                1158.140097
level4                 313.429952
dtype: float64","count     2.000000
mean     12.152904
std      12.343059
min       3.425043
25%       7.788973
50%      12.152904
75%      16.516834
max      20.880764
Name: % error, dtype: float64"
4,LinearRegression,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",LinearRegression(),Performance,0.2,"compressionLrzip                 4.669864e+05
compressionLzo                   3.005336e+05
unlimitedWindowSize              1.664527e+05
compression                      1.388909e+05
compressionGzip                  1.035109e+05
compressionBzip2                 7.594909e+04
encryption                       9.709286e+03
level9                           5.169286e+03
level1                           3.711429e+03
disableCompressibilityTesting    2.770714e+03
level8                           1.769286e+03
level4                           1.301429e+03
level5                           1.301429e+03
level3                           4.714286e+02
level6                           2.714286e+02
level2                           1.185714e+02
root                             1.455192e-10
level                            5.820766e-11
compressionZpaq                  1.455192e-11
dtype: float64","count     4.000000
mean      9.067887
std      10.319183
min       0.078462
25%       1.803973
50%       6.663858
75%      13.927773
max      22.865371
Name: % error, dtype: float64"
5,Lasso,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",Lasso(alpha=10),Performance,0.2,"compressionLrzip       600850.394006
compressionLzo         166436.717484
compression            120113.283263
compressionBzip2        94579.639457
compressionGzip         83878.350566
unlimitedWindowSize     51196.486565
encryption              12847.694254
level9                   2949.536173
level1                   2692.071234
level4                    736.154651
level5                    575.184217
level8                    332.880132
level2                    273.744274
level6                     17.540630
dtype: float64","count     4.000000
mean      8.669889
std       9.776183
min       1.365367
25%       2.724541
50%       5.228707
75%      11.174055
max      22.856773
Name: % error, dtype: float64"
6,Ridge,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",Ridge(alpha=2),Performance,0.2,"compressionLrzip                 175508.413430
compressionLzo                   108662.444971
compression                       82359.211815
unlimitedWindowSize               66845.968459
level9                            63391.377526
disableCompressibilityTesting     42496.287601
compressionBzip2                  31183.386382
encryption                        27915.339421
level2                            20021.645222
compressionGzip                   15670.143027
level5                            12904.378025
level4                            10048.216537
level3                             9771.549871
level6                             9704.883204
level1                             7960.954163
level8                             7020.249496
dtype: float64","count     4.000000
mean     38.290782
std      21.771420
min      18.111588
25%      20.676253
50%      36.604509
75%      54.219037
max      61.842523
Name: % error, dtype: float64"
7,ElasticNet,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')","ElasticNet(alpha=0.05, l1_ratio=0.1, max_iter=1)",Performance,0.2,"compressionLrzip                 373671.054474
compressionLzo                   169831.272228
encryption                        90439.957437
compression                       79191.718579
compressionBzip2                  73197.608981
unlimitedWindowSize               55489.052888
level8                            50293.332881
level9                            29113.509643
disableCompressibilityTesting     24700.700069
level2                            17255.624355
level1                             7830.481791
compressionGzip                    3737.449338
level6                             3682.908914
level3                             3529.309982
level4                             3158.517588
level5                             3068.149429
dtype: float64","count      4.000000
mean      40.298704
std       45.801992
min        5.965965
25%       11.488252
50%       24.432220
75%       53.242672
max      106.364410
Name: % error, dtype: float64"
8,LinearRegression,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",LinearRegression(),Performance,0.3,"compressionLrzip                 4.609857e+05
compressionLzo                   3.065343e+05
compression                      1.568928e+05
unlimitedWindowSize              1.544515e+05
compressionBzip2                 5.794718e+04
level2                           5.550583e+04
compressionGzip                  5.550583e+04
encryption                       1.490058e+04
level9                           1.036058e+04
level6                           1.011117e+04
level3                           9.911165e+03
level4                           9.081165e+03
level5                           9.081165e+03
level8                           6.960583e+03
disableCompressibilityTesting    2.420583e+03
level                            6.702976e-10
compressionZpaq                  4.220055e-10
level1                           3.492460e-10
root                             2.182787e-10
dtype: float64","count      6.000000
mean      39.895837
std       41.823267
min        0.406391
25%       17.013870
50%       19.541739
75%       63.169913
max      106.001269
Name: % error, dtype: float64"
9,Lasso,False,None,"Index(['root', 'encryption', 'compression', 'compressionBzip2',
       'compressionGzip', 'compressionLzo', 'compressionZpaq',
       'compressionLrzip', 'level', 'level1', 'level2', 'level3', 'level4',
       'level5', 'level6', 'level7', 'level8', 'level9', 'unlimitedWindowSize',
       'disableCompressibilityTesting'],
      dtype='object')",Lasso(alpha=4),Performance,0.3,"compressionLrzip                 560674.284331
compressionLzo                   206775.028890
compression                      167036.863377
encryption                        68990.861219
disableCompressibilityTesting     56366.898044
compressionBzip2                  47744.584620
compressionGzip                   47016.353731
unlimitedWindowSize               44553.976263
level2                            42808.805465
level6                            41232.263815
level3                            41047.897519
level5                            40277.049423
level4                            40214.131550
level8                            15812.807175
level9                            12418.815317
dtype: float64","count      6.000000
mean      53.407087
std       52.802712
min        4.620033
25%       11.236907
50%       39.462096
75%       84.460007
max      135.610472
Name: % error, dtype: float64"
