,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,57,False,None,LinearRegression,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:54.115121
10,distBased,1.0,57,False,None,Lasso,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:55.102759
20,distBased,1.0,57,False,None,Ridge,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:55.816365
30,distBased,1.0,57,False,None,ElasticNet,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:56.766232
40,distBased,1.0,57,False,None,PolynomialRegression,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:56.769908
50,distBased,1.0,57,False,None,RandomForest,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:57.942325
60,distBased,1.0,57,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:58.604299
70,distBased,1.0,57,False,None,DecisionTree,0.1,False,2024-03-30 14:15:43.830012,2024-03-30 14:20:59.043830
80,distBased,1.0,57,False,None,LinearRegression,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:28.108028
90,distBased,1.0,57,False,None,Lasso,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:29.349586
100,distBased,1.0,57,False,None,Ridge,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:30.189149
110,distBased,1.0,57,False,None,ElasticNet,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:31.767023
120,distBased,1.0,57,False,None,PolynomialRegression,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:31.770656
130,distBased,1.0,57,False,None,RandomForest,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:33.680406
140,distBased,1.0,57,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:34.678117
150,distBased,1.0,57,False,None,DecisionTree,0.2,False,2024-03-30 14:20:59.047378,2024-03-30 14:26:35.390738
160,distBased,1.0,57,False,None,LinearRegression,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:35.731291
170,distBased,1.0,57,False,None,Lasso,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:37.383874
180,distBased,1.0,57,False,None,Ridge,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:38.523304
190,distBased,1.0,57,False,None,ElasticNet,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:39.839678
200,distBased,1.0,57,False,None,PolynomialRegression,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:39.849161
210,distBased,1.0,57,False,None,RandomForest,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:42.171176
220,distBased,1.0,57,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:43.501824
230,distBased,1.0,57,False,None,DecisionTree,0.3,False,2024-03-30 14:26:35.394176,2024-03-30 14:33:44.558337
240,distBased,1.0,57,False,None,LinearRegression,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:47.490940
250,distBased,1.0,57,False,None,Lasso,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:49.149246
260,distBased,1.0,57,False,None,Ridge,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:50.523419
270,distBased,1.0,57,False,None,ElasticNet,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:52.378930
280,distBased,1.0,57,False,None,PolynomialRegression,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:52.386794
290,distBased,1.0,57,False,None,RandomForest,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:55.463141
300,distBased,1.0,57,False,None,GradientBoostingTree,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:57.214048
310,distBased,1.0,57,False,None,DecisionTree,0.4,False,2024-03-30 14:33:44.562324,2024-03-30 14:41:58.483281
320,distBased,1.0,57,False,None,LinearRegression,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:01.487541
330,distBased,1.0,57,False,None,Lasso,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:03.345091
340,distBased,1.0,57,False,None,Ridge,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:05.035303
350,distBased,1.0,57,False,None,ElasticNet,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:07.071697
360,distBased,1.0,57,False,None,PolynomialRegression,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:07.075405
370,distBased,1.0,57,False,None,RandomForest,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:10.880773
380,distBased,1.0,57,False,None,GradientBoostingTree,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:13.073799
390,distBased,1.0,57,False,None,DecisionTree,0.5,False,2024-03-30 14:41:58.488079,2024-03-30 14:49:14.675910
400,distBased,1.0,57,False,None,LinearRegression,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:34.732408
410,distBased,1.0,57,False,None,Lasso,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:36.848748
420,distBased,1.0,57,False,None,Ridge,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:38.660528
430,distBased,1.0,57,False,None,ElasticNet,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:40.800344
440,distBased,1.0,57,False,None,PolynomialRegression,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:40.807718
450,distBased,1.0,57,False,None,RandomForest,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:44.678906
460,distBased,1.0,57,False,None,GradientBoostingTree,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:46.929858
470,distBased,1.0,57,False,None,DecisionTree,0.6,False,2024-03-30 14:49:14.679429,2024-03-30 14:56:48.660765
480,distBased,1.0,57,False,None,LinearRegression,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:04:43.806142
490,distBased,1.0,57,False,None,Lasso,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:04:47.923098
500,distBased,1.0,57,False,None,Ridge,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:04:51.805442
510,distBased,1.0,57,False,None,ElasticNet,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:04:55.632858
520,distBased,1.0,57,False,None,PolynomialRegression,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:04:55.638648
530,distBased,1.0,57,False,None,RandomForest,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:05:03.285127
540,distBased,1.0,57,False,None,GradientBoostingTree,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:05:07.998538
550,distBased,1.0,57,False,None,DecisionTree,0.7,False,2024-03-30 14:56:48.664178,2024-03-30 15:05:11.783262
560,distBased,1.0,57,False,None,LinearRegression,0.8,False,2024-03-30 15:05:11.788816,2024-03-30 15:12:20.731428
570,distBased,1.0,57,False,None,Lasso,0.8,False,2024-03-30 15:05:11.788816,2024-03-30 15:12:22.761916
580,distBased,1.0,57,False,None,Ridge,0.8,False,2024-03-30 15:05:11.788816,2024-03-30 15:12:24.471821
590,distBased,1.0,57,False,None,ElasticNet,0.8,False,2024-03-30 15:05:11.788816,2024-03-30 15:12:26.519366
600,distBased,1.0,57,False,None,PolynomialRegression,0.8,False,2024-03-30 15:05:11.788816,2024-03-30 15:12:26.522981
