,SampleAlgorithm,%FeatureSelection,#Features,FeatureImportance,OriginalFS,Algorithm,%Configurations,Dummy,StartTime,EndTime
0,distBased,1.0,19,False,None,LinearRegression,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:48.630864
10,distBased,1.0,19,False,None,Lasso,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:48.694789
20,distBased,1.0,19,False,None,Ridge,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:48.766707
30,distBased,1.0,19,False,None,ElasticNet,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:48.848805
40,distBased,1.0,19,False,None,PolynomialRegression,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:48.858671
50,distBased,1.0,19,False,None,RandomForest,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:49.352140
60,distBased,1.0,19,False,None,GradientBoostingTree,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:49.872355
70,distBased,1.0,19,False,None,DecisionTree,0.1,False,2024-03-30 14:18:44.591062,2024-03-30 14:18:50.280441
80,distBased,1.0,19,False,None,LinearRegression,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:54.500774
90,distBased,1.0,19,False,None,Lasso,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:54.951000
100,distBased,1.0,19,False,None,Ridge,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:55.381492
110,distBased,1.0,19,False,None,ElasticNet,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:55.824524
120,distBased,1.0,19,False,None,PolynomialRegression,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:55.833931
130,distBased,1.0,19,False,None,RandomForest,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:56.694584
140,distBased,1.0,19,False,None,GradientBoostingTree,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:57.574806
150,distBased,1.0,19,False,None,DecisionTree,0.2,False,2024-03-30 14:18:50.291616,2024-03-30 14:18:58.353558
160,distBased,1.0,19,False,None,LinearRegression,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:03.220771
170,distBased,1.0,19,False,None,Lasso,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:04.057472
180,distBased,1.0,19,False,None,Ridge,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:04.881126
190,distBased,1.0,19,False,None,ElasticNet,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:05.724717
200,distBased,1.0,19,False,None,PolynomialRegression,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:05.739285
210,distBased,1.0,19,False,None,RandomForest,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:06.972541
220,distBased,1.0,19,False,None,GradientBoostingTree,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:08.226883
230,distBased,1.0,19,False,None,DecisionTree,0.3,False,2024-03-30 14:18:58.362783,2024-03-30 14:19:09.368732
240,distBased,1.0,19,False,None,LinearRegression,0.4,False,2024-03-30 14:19:09.372041,2024-03-30 14:19:14.605185
250,distBased,1.0,19,False,None,Lasso,0.4,False,2024-03-30 14:19:09.372041,2024-03-30 14:19:15.755124
260,distBased,1.0,19,False,None,Ridge,0.4,False,2024-03-30 14:19:09.372041,2024-03-30 14:19:16.838267
270,distBased,1.0,19,False,None,ElasticNet,0.4,False,2024-03-30 14:19:09.372041,2024-03-30 14:19:17.948769
280,distBased,1.0,19,False,None,PolynomialRegression,0.4,False,2024-03-30 14:19:09.372041,2024-03-30 14:19:17.958065
